sample_index,avg_pixel_intensity,label_byte_0,label_byte_1,label_byte_2,label_byte_3,label_byte_4,label_byte_5,label_byte_6,label_byte_7,label_byte_8,label_byte_9,label_byte_10,label_byte_11,label_byte_12,label_byte_13,label_byte_14,label_byte_15
6004,163.65673828125,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6005,165.57421875,3,3,1,1,2,2,1,1,2,3,1,1,2,2,1,1
6006,167.36669921875,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,2
6007,169.001953125,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1
6008,171.073486328125,1,1,2,2,1,1,2,3,1,1,1,1,1,1,1,1
6009,172.626220703125,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2
6010,174.086181640625,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
6011,175.513427734375,1,1,3,2,1,1,2,2,1,1,2,2,1,1,2,2
6012,176.65380859375,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6013,177.55126953125,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6014,178.489501953125,1,1,2,2,1,1,2,3,1,1,1,1,1,1,1,1
6015,179.0302734375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6016,179.721923828125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6017,179.928466796875,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
6018,179.896240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,179.487548828125,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6020,179.152587890625,3,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2
6021,178.25048828125,1,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1
6022,176.5869140625,2,2,2,2,3,2,3,2,2,2,1,1,3,2,1,1
6023,174.0126953125,2,2,2,2,2,3,2,3,2,2,1,1,2,2,1,1
6024,94.435302734375,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3
6025,160.25830078125,1,1,2,2,1,1,2,2,3,3,1,1,3,3,1,1
6026,172.792236328125,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
6027,175.234130859375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6028,177.134765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,178.927001953125,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1
6030,180.70654296875,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
6031,181.9990234375,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
6032,183.27685546875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6033,184.8916015625,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
6034,186.45068359375,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
6035,187.875244140625,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
6036,189.223388671875,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
6037,189.882080078125,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
6038,190.366943359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6039,190.976806640625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6040,191.6552734375,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
6041,191.741943359375,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6042,191.756591796875,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
6043,191.626220703125,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
6044,191.107666015625,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
6045,190.29931640625,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2
6046,188.823974609375,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1
6047,186.626953125,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
6048,31.905029296875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6049,71.61669921875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6050,184.4052734375,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1
6051,187.864013671875,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
6052,189.90869140625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6053,191.6767578125,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2
6054,193.25537109375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6055,194.49267578125,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2
6056,195.421630859375,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
6057,196.31689453125,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
6058,198.018310546875,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6059,199.304931640625,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
6060,200.220703125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6061,200.8583984375,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6062,201.622314453125,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
6063,202.236328125,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2
6064,202.845947265625,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6065,202.956787109375,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
6066,203.21435546875,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6067,203.0830078125,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6068,203.149169921875,1,1,2,2,1,1,2,2,2,3,1,1,2,3,1,1
6069,201.864013671875,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6070,200.468017578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,198.27880859375,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6072,36.362548828125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
6073,109.79248046875,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3
6074,197.087158203125,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
6075,199.31689453125,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
6076,201.488037109375,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6077,203.158447265625,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6078,204.75,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1
6079,205.968505859375,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6080,207.243408203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,208.12744140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6082,209.05224609375,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
6083,210.255615234375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6084,211.1279296875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6085,211.93310546875,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
6086,212.59765625,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
6087,213.356689453125,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6088,213.82470703125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6089,214.143798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6090,214.01025390625,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
6091,214.585205078125,2,2,1,1,3,2,1,1,3,2,1,1,2,2,1,1
6092,215.7666015625,1,1,3,3,1,1,2,2,3,3,3,3,3,3,3,3
6093,214.78662109375,3,2,2,3,2,2,2,2,3,3,3,3,3,2,2,3
6094,212.89892578125,3,2,1,1,2,3,1,1,3,3,2,2,3,3,2,3
6095,210.159423828125,1,1,2,3,1,1,3,3,2,3,2,2,3,3,2,2
6096,31.390625,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3
6097,90.363525390625,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
6098,210.296142578125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6099,212.089599609375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6100,213.59521484375,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
6101,215.22802734375,2,2,1,1,2,2,1,1,2,2,1,1,3,2,1,1
6102,216.7021484375,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
6103,217.505615234375,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
6104,218.750244140625,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2
6105,216.78271484375,2,2,2,2,2,3,3,2,2,3,3,2,2,2,3,3
6106,129.328369140625,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
6107,138.882568359375,2,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2
6108,222.24560546875,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
6109,222.959228515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6110,223.517578125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6111,223.8857421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112,224.541748046875,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
6113,224.799560546875,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
6114,224.676513671875,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1
6115,224.4599609375,2,2,2,2,2,2,2,2,2,3,1,1,2,2,1,1
6116,224.786865234375,1,1,2,2,1,1,2,2,2,2,3,3,2,2,2,3
6117,223.069580078125,1,1,3,2,1,1,3,3,1,1,3,3,1,1,3,3
6118,201.64208984375,3,2,2,2,2,3,2,2,3,3,3,2,3,3,3,3
6119,215.529052734375,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2
6120,55.329345703125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6121,72.5048828125,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
6122,219.39501953125,3,2,1,1,3,3,1,1,3,2,3,3,3,2,2,3
6123,226.792236328125,3,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1
6124,228.825927734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,228.924072265625,1,1,3,2,1,1,3,3,1,1,3,3,1,1,2,3
6126,228.870849609375,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2
6127,228.76513671875,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3
6128,168.0546875,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3
6129,131.904296875,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6130,58.916015625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6131,79.174560546875,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
6132,232.248779296875,1,1,1,1,1,1,1,1,3,2,1,1,3,3,1,1
6133,233.713134765625,1,1,2,2,1,1,2,2,3,2,2,2,3,3,2,3
6134,233.68310546875,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
6135,234.163818359375,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
6136,234.483642578125,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6137,234.930908203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6138,235.112548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6139,235.072998046875,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
6140,236.175048828125,3,2,3,3,2,2,2,2,3,2,3,3,2,3,2,2
6141,235.50634765625,2,2,2,3,2,3,3,3,2,2,2,2,3,2,2,2
6142,86.37109375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6143,141.232421875,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3
6144,30.04736328125,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2
6145,44.457275390625,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3
6146,141.265380859375,3,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3
6147,196.77197265625,2,2,1,1,2,3,1,1,3,3,3,2,2,3,3,3
6148,190.75146484375,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2
6149,188.978271484375,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3
6150,209.089599609375,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3
6151,138.6484375,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
6152,56.949951171875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
6153,51.634033203125,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2
6154,40.449462890625,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2
6155,47.1943359375,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
6156,193.096435546875,3,2,2,2,3,2,2,2,3,3,3,3,3,3,2,2
6157,188.6826171875,1,1,2,3,1,1,2,3,2,3,3,2,3,2,2,3
6158,186.837890625,3,3,1,1,2,2,1,1,3,3,3,3,3,3,2,3
6159,208.674560546875,1,1,2,2,1,1,2,2,3,3,3,2,2,3,2,3
6160,234.931640625,2,2,1,1,2,2,1,1,2,2,3,2,3,3,3,3
6161,242.947998046875,2,2,2,2,2,3,2,3,1,1,2,2,1,1,2,2
6162,244.070068359375,3,2,2,2,2,2,3,2,2,2,1,1,2,2,1,1
6163,237.645751953125,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3
6164,213.157958984375,1,1,2,2,1,1,2,3,2,3,3,3,3,2,2,2
6165,205.897216796875,2,2,3,2,3,2,3,3,2,3,3,3,2,2,3,3
6166,90.884765625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6167,93.2294921875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
6168,17.189453125,1,1,3,2,1,1,2,2,1,1,2,2,1,1,2,2
6169,22.129638671875,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2,2
6170,33.582763671875,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2
6171,55.033447265625,1,1,1,1,1,1,1,1,3,3,3,2,2,2,3,3
6172,63.398193359375,1,1,3,3,1,1,3,3,2,2,2,3,3,3,3,3
6173,21.495361328125,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2
6174,19.429931640625,3,3,3,3,2,2,3,3,3,2,1,1,3,2,1,1
6175,19.873046875,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2
6176,17.19140625,3,3,1,1,2,2,1,1,2,2,1,1,2,3,1,1
6177,17.361083984375,2,2,3,2,3,3,2,2,3,3,1,1,3,3,1,1
6178,17.114501953125,1,1,2,3,1,1,2,2,2,3,2,3,2,2,3,2
6179,20.347900390625,1,1,3,3,1,1,2,3,2,2,1,1,2,2,1,1
6180,72.955322265625,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1
6181,90.7412109375,3,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2
6182,88.840576171875,2,2,1,1,2,2,1,1,3,2,1,1,2,2,1,1
6183,78.873291015625,1,1,2,3,1,1,2,2,2,2,2,2,2,2,3,2
6184,101.477783203125,2,3,1,1,3,2,1,1,1,1,2,3,1,1,2,2
6185,115.30810546875,3,3,3,3,3,2,3,3,2,3,1,1,2,2,1,1
6186,110.361083984375,2,3,1,1,3,3,1,1,3,3,3,2,3,2,3,3
6187,108.173583984375,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3
6188,105.535888671875,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3
6189,100.9951171875,3,3,3,2,3,3,2,2,3,3,2,3,3,3,3,3
6190,64.25,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
6191,47.705078125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6192,17.00341796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6193,17.218994140625,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3
6194,17.118896484375,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6195,17.66455078125,1,1,1,1,1,1,1,1,3,2,3,3,2,2,2,2
6196,20.024169921875,2,2,3,3,2,2,3,3,2,2,3,2,2,2,2,2
6197,17.98095703125,3,3,1,1,3,2,1,1,3,2,1,1,2,2,1,1
6198,16.939208984375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6199,17.145751953125,1,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1
6200,17.7060546875,1,1,2,3,1,1,2,3,2,2,2,3,2,3,3,3
6201,18.33447265625,3,3,2,2,3,3,3,2,3,3,1,1,3,3,1,1
6202,17.419189453125,2,2,2,3,2,2,3,3,2,3,3,2,2,2,2,2
6203,17.506591796875,2,2,1,1,3,3,1,1,3,2,2,3,2,2,2,3
6204,49.962158203125,2,3,1,1,3,3,1,1,3,3,2,2,3,3,3,3
6205,75.22509765625,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2
6206,62.963623046875,2,3,2,3,2,2,3,2,1,1,3,3,1,1,2,3
6207,39.335205078125,2,2,2,3,3,3,2,2,3,2,3,3,3,2,3,3
6208,65.732177734375,2,3,1,1,3,2,1,1,3,3,3,2,3,3,3,3
6209,78.72802734375,1,1,1,1,1,1,1,1,2,3,3,3,3,2,3,3
6210,96.850830078125,1,1,1,1,1,1,1,1,2,3,3,3,2,3,3,2
6211,66.552490234375,2,3,3,2,2,2,2,3,1,1,2,3,1,1,3,3
6212,56.75048828125,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3
6213,71.85498046875,1,1,3,3,1,1,2,3,2,3,3,3,3,3,3,2
6214,33.46484375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6215,24.8193359375,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3
6216,17.02978515625,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
6217,17.06005859375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6218,17.207275390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,17.450927734375,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
6220,17.50927734375,1,1,1,1,1,1,1,1,3,2,1,1,2,2,1,1
6221,17.626953125,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
6222,17.2724609375,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
6223,17.166015625,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
6224,17.677001953125,2,3,3,2,2,2,2,3,1,1,1,1,1,1,1,1
6225,17.36181640625,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
6226,17.527587890625,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
6227,17.980712890625,2,2,2,3,2,2,2,3,1,1,2,3,1,1,2,2
6228,28.918212890625,3,3,3,2,3,3,3,2,2,2,3,2,2,2,3,2
6229,60.545166015625,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3
6230,37.484130859375,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
6231,17.157958984375,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1
6232,24.0673828125,2,3,3,3,2,3,3,3,1,1,3,3,1,1,3,3
6233,20.421875,3,3,3,3,3,3,3,3,1,1,3,2,1,1,2,2
6234,30.263427734375,3,3,3,3,3,2,3,3,2,2,3,3,2,2,2,2
6235,22.61181640625,3,3,3,3,3,3,2,3,3,3,2,3,2,2,2,2
6236,24.442626953125,3,3,3,3,3,3,3,3,1,1,2,3,1,1,2,2
6237,30.67333984375,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
6238,19.126220703125,3,3,3,2,3,3,2,2,3,3,2,3,3,2,3,2
6239,16.93408203125,1,1,2,3,1,1,2,2,1,1,2,2,1,1,2,2
6240,158.553466796875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6241,169.189697265625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6242,181.322021484375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6243,191.891357421875,1,1,2,3,1,1,2,3,1,1,1,1,1,1,1,1
6244,234.49072265625,3,2,1,1,3,2,1,1,3,2,3,2,2,2,2,3
6245,238.35302734375,2,2,1,1,2,2,1,1,3,3,3,2,3,2,3,2
6246,248.7509765625,1,1,2,3,1,1,3,3,3,2,3,3,3,3,3,3
6247,244.65185546875,3,3,2,3,2,2,3,3,3,3,3,3,2,2,2,2
6248,253.88134765625,2,2,3,3,2,3,3,3,2,3,3,2,2,2,3,3
6249,247.796630859375,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
6250,112.71826171875,3,2,1,1,3,2,1,1,3,3,1,1,3,2,1,1
6251,76.30810546875,1,1,1,1,1,1,1,1,3,3,1,1,3,2,1,1
6252,75.324462890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6253,78.4736328125,1,1,3,2,1,1,3,2,1,1,3,2,1,1,2,3
6254,71.555419921875,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,3
6255,31.053955078125,3,2,3,3,3,3,2,2,3,3,1,1,2,3,1,1
6256,31.400390625,2,2,2,3,3,2,3,3,1,1,2,2,1,1,3,3
6257,47.78076171875,2,2,3,3,2,2,3,3,2,3,2,2,3,3,3,2
6258,28.7060546875,1,1,3,2,1,1,2,2,1,1,2,3,1,1,2,2
6259,23.859619140625,1,1,3,3,1,1,2,2,3,2,2,2,3,2,2,2
6260,22.494873046875,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3
6261,21.169677734375,3,2,3,3,2,3,3,3,3,3,1,1,3,2,1,1
6262,21.849609375,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2
6263,21.923583984375,2,2,3,2,2,2,3,2,2,3,2,2,2,3,3,2
6264,159.981201171875,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1
6265,170.24755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6266,181.86572265625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6267,192.022216796875,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
6268,221.354248046875,2,3,3,2,2,3,3,2,2,3,3,3,3,3,3,2
6269,238.962890625,3,3,2,3,3,3,3,2,3,3,3,3,2,2,3,3
6270,242.2392578125,2,3,3,3,3,2,3,2,3,3,2,2,3,2,2,3
6271,216.341552734375,1,1,3,3,1,1,2,3,3,2,3,2,3,2,3,3
6272,253.0390625,3,2,3,3,3,2,2,3,3,2,2,2,3,3,3,2
6273,249.780029296875,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
6274,98.495361328125,3,2,3,2,3,2,2,2,3,2,2,3,3,3,2,3
6275,78.1923828125,3,3,1,1,3,3,1,1,3,3,1,1,2,2,1,1
6276,66.425537109375,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2
6277,77.407470703125,1,1,1,1,1,1,1,1,2,3,2,2,2,3,2,3
6278,74.049072265625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6279,30.214599609375,3,3,2,2,3,2,2,2,2,3,1,1,3,3,1,1
6280,30.190673828125,1,1,3,3,1,1,3,2,2,2,3,2,2,3,3,3
6281,38.590087890625,3,3,3,2,2,2,2,3,2,2,1,1,3,2,1,1
6282,28.960693359375,1,1,3,3,1,1,2,3,1,1,3,3,1,1,3,2
6283,25.33056640625,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2
6284,21.71240234375,3,3,3,2,3,3,3,3,3,3,2,2,3,2,3,2
6285,19.957763671875,3,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2
6286,19.29638671875,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,2
6287,20.57080078125,2,3,3,2,2,3,2,2,2,3,3,2,3,3,3,3
6288,161.57421875,1,1,2,3,1,1,2,2,2,2,1,1,2,2,1,1
6289,172.50537109375,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
6290,182.19970703125,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3
6291,222.629150390625,2,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3
6292,234.088623046875,3,3,3,2,3,2,2,3,3,3,3,2,2,3,3,3
6293,238.71630859375,3,2,3,3,3,3,2,3,3,3,1,1,2,3,1,1
6294,232.623779296875,3,3,2,3,3,2,2,2,3,3,3,3,3,3,2,3
6295,203.91943359375,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
6296,188.831298828125,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6297,253.542724609375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6298,109.994140625,3,3,1,1,3,3,1,1,3,3,1,1,3,3,1,1
6299,73.0029296875,3,2,1,1,3,2,1,1,3,2,1,1,3,3,1,1
6300,68.0986328125,2,2,3,3,2,2,3,3,3,2,2,3,3,2,2,3
6301,72.529052734375,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3
6302,81.973876953125,1,1,1,1,1,1,1,1,3,2,3,3,3,2,2,3
6303,35.10400390625,3,3,2,2,2,3,3,2,2,3,2,2,2,2,2,2
6304,31.233154296875,2,3,3,3,2,3,2,3,3,2,3,2,2,3,3,2
6305,35.54150390625,3,3,1,1,3,2,1,1,3,2,3,2,2,2,2,2
6306,28.94580078125,1,1,3,3,1,1,3,2,2,2,1,1,2,2,1,1
6307,24.51025390625,2,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3
6308,24.080810546875,2,2,2,2,3,2,3,3,3,2,2,3,3,3,3,3
6309,22.80859375,2,2,3,2,3,3,3,3,3,3,2,2,3,3,3,2
6310,20.89794921875,2,3,2,2,2,2,2,3,3,2,2,3,2,2,3,3
6311,26.98388671875,2,3,3,3,2,3,3,3,3,2,2,3,3,3,2,3
6312,162.0673828125,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
6313,174.0087890625,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
6314,201.601318359375,1,1,2,3,1,1,3,3,2,3,3,3,2,3,3,3
6315,227.45751953125,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2
6316,237.434326171875,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
6317,238.991455078125,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,3
6318,225.71484375,3,2,1,1,3,3,1,1,3,2,1,1,3,3,1,1
6319,202.96337890625,3,2,3,2,3,2,2,3,3,3,3,3,3,2,3,3
6320,162.16259765625,3,3,3,3,3,3,2,3,2,2,3,3,3,2,3,2
6321,222.677734375,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2
6322,124.837890625,3,3,1,1,3,3,1,1,3,2,2,3,3,3,3,2
6323,63.291259765625,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3
6324,70.602783203125,3,2,3,3,2,3,2,3,3,3,1,1,2,2,1,1
6325,66.943603515625,1,1,3,3,1,1,2,3,3,2,3,2,2,3,3,3
6326,79.393310546875,3,3,3,3,2,3,3,3,1,1,2,2,1,1,2,3
6327,35.709228515625,2,2,2,2,3,3,3,3,3,3,2,2,3,3,3,3
6328,34.490234375,3,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3
6329,41.630859375,2,2,1,1,3,3,1,1,2,2,3,3,2,2,3,3
6330,36.101806640625,1,1,2,2,1,1,2,3,2,3,3,3,3,3,3,3
6331,37.011474609375,3,3,1,1,3,3,1,1,3,2,3,2,3,2,2,2
6332,42.853515625,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
6333,31.65576171875,2,3,1,1,3,2,1,1,3,2,1,1,2,3,1,1
6334,26.807373046875,2,2,1,1,2,3,1,1,3,2,2,2,2,3,2,2
